customer_id,customer_name,gender,age,customer_segment,registration_date,total_rides,average_rating_given,repeat_customer,city,district
3881,Erin Mcpherson,Female,47,Premium,2023-02-25,180,4.69,True,Lima,Los Olivos
3882,Miguel King,Male,25,Regular,2023-10-07,23,4.39,False,Lima,Ate
3883,Stephanie Butler,Male,65,Regular,2021-09-21,107,3.38,True,Lima,Los Olivos
3884,Katherine Daniels,Female,43,Regular,2022-09-16,52,3.85,True,Lima,Surco
3885,Manuel West,Female,28,Premium,2022-03-20,132,4.58,True,Lima,Los Olivos
3886,Kristen Mcconnell,Male,51,Regular,2025-01-05,279,4.57,True,Lima,San Isidro
3887,Rachel Mitchell,Female,46,Premium,2025-07-19,726,3.94,True,Lima,San Isidro
3888,James Herman,Male,39,Regular,2020-08-11,16,4.22,False,Lima,Miraflores
3889,Gail Lowe,Male,44,Regular,2021-02-13,101,4.37,True,Lima,Centro de Lima
3890,Melissa Reid,Female,63,Regular,2026-01-11,28,4.72,False,Lima,La Molina
3891,Kelly Edwards,Female,41,Regular,2026-02-15,25,4.65,False,Lima,Ate
3892,Alexandra Flores,Female,30,Business,2020-06-07,1087,4.82,True,Lima,Los Olivos
3893,Justin Ayala,Male,19,Regular,2026-03-17,361,3.9,True,Lima,Miraflores
3894,Jamie Walker,Female,52,Regular,2021-01-13,94,3.35,True,Lima,Ate
3895,John Webb,Female,63,Regular,2023-07-31,229,4.1,True,Lima,Los Olivos
3896,Crystal Hardin,Male,31,Regular,2024-04-27,255,4.8,True,Lima,San Isidro
3897,Jennifer Hoffman,Male,60,Regular,2023-03-02,171,5.0,True,Lima,La Molina
3898,Tracy Jones,Female,34,Regular,2023-10-27,81,4.66,True,Lima,Los Olivos
3899,Barbara Patrick,Male,23,Premium,2025-08-21,487,4.73,True,Lima,San Miguel
3900,Marcus Pham,Male,26,Regular,2022-03-11,269,4.49,True,Lima,Centro de Lima
3901,Michael Miller,Female,43,Regular,2024-08-11,30,4.02,False,Lima,Los Olivos
3902,Melinda Molina DDS,Female,58,Regular,2023-05-27,160,4.23,True,Lima,Callao
3903,Jennifer Davis,Male,21,Regular,2023-11-25,35,5.0,False,Lima,Centro de Lima
3904,Vicki Castro,Female,25,Regular,2021-10-01,342,3.83,True,Lima,Surco
3905,Leonard Krause,Female,55,Regular,2024-07-22,384,5.0,True,Lima,La Molina
3906,Daniel Larson,Male,63,Regular,2020-11-29,283,4.14,True,Lima,Callao
3907,Sandra Peck,Female,54,Premium,2025-07-16,764,5.0,True,Lima,Miraflores
3908,Christopher Herring,Male,38,Regular,2021-07-28,342,3.6,True,Lima,Barranco
3909,Sheri Cochran,Male,55,Regular,2024-12-12,313,4.59,True,Lima,Surco
3910,Tyler Richardson,Female,43,Regular,2025-10-27,307,3.93,True,Lima,Callao
3911,Veronica Cruz,Male,59,Regular,2023-05-02,253,3.59,True,Lima,San Isidro
3912,Mary Sims,Female,61,Regular,2025-09-30,303,4.41,True,Lima,San Isidro
3913,Christine Roberts,Female,24,Premium,2024-06-30,431,4.9,True,Lima,Los Olivos
3914,Rebecca Smith,Male,31,Business,2021-06-19,283,4.53,True,Lima,Centro de Lima
3915,Tiffany Ingram,Female,48,Regular,2022-10-15,26,3.55,False,Lima,Callao
3916,Jessica Wilson,Male,38,Regular,2023-06-08,120,4.25,True,Lima,Los Olivos
3917,Kevin Wu,Female,55,Regular,2024-09-29,378,4.26,True,Lima,Callao
3918,Jessica Sullivan,Female,18,Business,2022-06-22,1330,4.81,True,Lima,San Isidro
3919,Michael Rodriguez,Male,45,Premium,2020-12-11,310,4.88,True,Lima,Barranco
3920,Ashley Brown,Male,50,Regular,2025-07-13,240,4.27,True,Lima,Centro de Lima
3921,Carl Santos,Male,24,Premium,2024-07-17,593,5.0,True,Lima,San Isidro
3922,Christina Santos,Male,58,Regular,2022-11-11,82,4.41,True,Lima,Surco
3923,Daniel Thompson,Male,33,Regular,2022-09-08,280,4.13,True,Lima,San Miguel
3924,Matthew Santos,Female,27,Regular,2023-09-08,385,3.49,True,Lima,San Isidro
3925,John Arellano,Male,64,Regular,2020-06-06,228,4.17,True,Lima,Ate
3926,Sandra Alvarado,Female,60,Regular,2021-03-19,301,4.13,True,Lima,Ate
3927,Shelly Moore,Female,34,Regular,2021-09-14,37,4.78,False,Lima,Surco
3928,Jesse Mckinney,Male,46,Regular,2021-01-18,83,4.53,True,Lima,San Miguel
3929,Benjamin Lewis,Male,54,Regular,2020-09-12,378,3.71,True,Lima,Centro de Lima
3930,Jennifer Brown,Female,18,Business,2025-07-05,845,4.73,True,Lima,Ate
3931,Amanda Moran,Female,52,Regular,2025-08-07,14,4.64,False,Lima,Miraflores
3932,Sarah Carter,Female,60,Regular,2024-04-23,164,5.0,True,Lima,San Isidro
3933,Sara Robinson,Male,42,Premium,2024-04-27,224,4.87,True,Lima,Callao
3934,Carly Taylor,Female,23,Regular,2023-11-01,305,4.68,True,Lima,San Isidro
3935,Jessica Hess,Female,61,Business,2023-07-24,1126,4.71,True,Lima,Callao
3936,Robert West,Female,53,Regular,2020-09-04,85,4.49,True,Lima,Ate
3937,Randy Shepherd,Female,55,Regular,2024-04-03,372,4.92,True,Lima,Centro de Lima
3938,Andrea Pierce,Female,20,Regular,2021-02-14,26,3.63,False,Lima,Callao
3939,Jennifer Kline,Male,34,Regular,2023-09-13,366,4.13,True,Lima,San Isidro
3940,Ashley Martin,Male,40,Premium,2020-09-21,473,4.37,True,Lima,Los Olivos
3941,Becky Carpenter,Male,29,Regular,2023-09-30,283,4.49,True,Lima,Centro de Lima
3942,Kimberly Jordan,Male,39,Regular,2023-12-19,354,4.92,True,Lima,Los Olivos
3943,Shirley Brown,Female,55,Regular,2023-07-19,399,4.0,True,Lima,Los Olivos
3944,James Bullock,Male,56,Regular,2021-07-26,328,3.1,True,Lima,Los Olivos
3945,Michael Robinson,Female,42,Premium,2022-12-14,329,4.48,True,Lima,Ate
3946,Kellie Tucker,Female,19,Regular,2024-06-30,136,4.76,True,Lima,Surco
3947,Ashley Harris,Male,22,Regular,2023-10-09,160,4.57,True,Lima,Centro de Lima
3948,Jamie Guzman,Female,24,Regular,2022-11-27,288,4.51,True,Lima,Los Olivos
3949,Anthony Gray,Male,58,Regular,2022-02-22,183,4.16,True,Lima,Los Olivos
3950,James Underwood,Male,18,Regular,2024-11-30,280,3.66,True,Lima,Ate
3951,Sally Owens,Female,52,Business,2024-04-07,534,4.8,True,Lima,Los Olivos
3952,Julie Dixon,Male,57,Regular,2022-02-01,257,3.88,True,Lima,Miraflores
3953,Michelle Bass,Female,43,Premium,2024-11-20,180,5.0,True,Lima,Centro de Lima
3954,Elizabeth Perkins,Female,56,Regular,2023-07-13,386,4.59,True,Lima,Callao
3955,Mr. Justin Johnson DDS,Male,23,Regular,2022-10-12,12,4.01,False,Lima,Surco
3956,Lori Hill,Male,40,Regular,2023-09-10,58,3.99,True,Lima,Callao
3957,Joann Ward,Male,63,Regular,2020-11-30,84,4.25,True,Lima,Los Olivos
3958,Amanda Miller,Female,64,Regular,2026-05-15,110,4.18,True,Lima,Los Olivos
3959,Samantha Sampson,Male,33,Premium,2024-12-24,389,4.94,True,Lima,Miraflores
3960,Lauren Maxwell,Male,43,Business,2025-02-12,737,4.74,True,Lima,San Miguel
3961,Adam Miranda,Male,28,Premium,2022-10-11,757,4.38,True,Lima,San Miguel
3962,Misty Wiley,Female,49,Business,2021-12-31,650,5.0,True,Lima,Barranco
3963,Ashley Robertson,Male,45,Regular,2024-08-26,316,4.32,True,Lima,San Miguel
3964,Matthew Lozano,Female,35,Regular,2022-04-25,99,4.68,True,Lima,Miraflores
3965,Matthew Delgado,Female,22,Premium,2021-12-25,466,4.42,True,Lima,Centro de Lima
3966,Joel Hampton,Male,51,Premium,2023-03-21,535,4.71,True,Lima,Barranco
3967,Kyle Chang,Male,52,Premium,2020-12-12,648,4.69,True,Lima,Ate
3968,Heather Shepherd,Female,47,Business,2020-11-17,85,4.32,True,Lima,Ate
3969,Ashley Morales,Male,46,Regular,2024-12-15,140,5.0,True,Lima,Surco
3970,Jay Ball,Male,38,Regular,2022-10-05,54,4.95,True,Lima,Callao
3971,Amanda Trujillo,Female,34,Regular,2026-01-21,202,4.1,True,Lima,Ate
3972,David Miller,Male,62,Regular,2021-10-24,340,3.75,True,Lima,Callao
3973,Alison Richards,Female,37,Regular,2024-06-28,317,4.47,True,Lima,Ate
3974,Brandi Vincent,Male,38,Regular,2024-01-07,160,4.34,True,Lima,San Miguel
3975,William Stewart,Male,25,Regular,2020-10-04,161,4.48,True,Lima,San Isidro
3976,Donald Thomas,Male,21,Regular,2020-11-06,370,4.4,True,Lima,Centro de Lima
3977,Tommy Robinson,Female,62,Business,2024-10-31,584,4.8,True,Lima,Miraflores
3978,Kelly Jones,Female,23,Regular,2020-08-04,37,5.0,False,Lima,Los Olivos
3979,Jared Edwards,Male,56,Regular,2021-03-11,32,4.58,False,Lima,Ate
3980,Robert Smith,Female,31,Premium,2020-09-11,608,4.29,True,Lima,Los Olivos
3981,George Charles,Male,24,Regular,2024-04-03,211,4.98,True,Lima,Ate
3982,Claudia Cooper MD,Female,56,Regular,2022-03-20,168,5.0,True,Lima,Miraflores
3983,Antonio Hughes,Male,19,Regular,2022-10-30,4,5.0,False,Lima,Callao
3984,Tammy Gallegos,Female,26,Regular,2021-06-15,294,3.74,True,Lima,Surco
3985,Rachel Reid,Female,29,Regular,2023-08-10,298,4.42,True,Lima,Miraflores
3986,Joseph Bender,Female,61,Regular,2021-11-07,193,3.26,True,Lima,Surco
3987,Emily Ellison,Female,45,Premium,2024-07-28,798,4.77,True,Lima,Centro de Lima
3988,Andrea Carr,Female,34,Regular,2021-06-30,168,4.03,True,Lima,Barranco
3989,Mitchell Davis,Female,45,Regular,2021-09-12,160,5.0,True,Lima,San Miguel
3990,Terry Holt,Female,52,Regular,2024-08-03,227,3.91,True,Lima,Miraflores
3991,Timothy Russo,Female,32,Regular,2021-11-22,158,3.46,True,Lima,La Molina
3992,Warren Owens,Male,45,Premium,2024-04-18,864,4.46,True,Lima,Barranco
3993,Michael Martinez,Female,43,Regular,2023-06-11,190,3.31,True,Lima,Los Olivos
3994,Michael Ford,Male,44,Premium,2023-02-21,688,4.83,True,Lima,San Miguel
3995,Randy Ingram,Male,43,Premium,2025-09-11,95,3.98,True,Lima,San Miguel
3996,Amy Miller,Male,21,Regular,2021-04-24,178,4.31,True,Lima,Miraflores
3997,Cynthia Wilson,Female,28,Regular,2020-06-25,346,3.26,True,Lima,Barranco
3998,Robert Ward,Female,29,Regular,2022-06-20,78,4.14,True,Lima,Centro de Lima
3999,Kathleen Rogers,Female,37,Regular,2022-04-04,245,5.0,True,Lima,Los Olivos
4000,Lynn Bradley,Male,42,Regular,2023-11-15,162,4.48,True,Lima,Miraflores
4001,David Allen,Female,63,Regular,2021-04-29,91,3.87,True,Lima,San Isidro
4002,Alisha Brown MD,Female,52,Regular,2021-02-24,258,4.28,True,Lima,Ate
4003,Rebecca Johnson,Male,52,Regular,2024-03-14,31,4.31,False,Lima,Miraflores
4004,Mr. Matthew Romero,Female,48,Regular,2022-04-26,302,4.54,True,Lima,Centro de Lima
4005,Hunter Briggs Jr.,Male,23,Business,2022-03-31,341,4.43,True,Lima,Barranco
4006,Tammy Kim,Female,18,Regular,2026-02-12,184,4.6,True,Lima,Surco
4007,Brian Goodwin,Female,34,Regular,2021-08-24,368,2.95,True,Lima,Barranco
4008,Jeffrey Walsh,Male,27,Regular,2023-10-11,218,3.99,True,Lima,San Isidro
4009,Jessica Bell,Male,51,Business,2022-11-28,189,4.6,True,Lima,Surco
4010,Joshua Le,Female,39,Regular,2024-07-06,389,4.62,True,Lima,La Molina
4011,Danielle Johnson,Female,52,Regular,2024-11-23,357,4.31,True,Lima,Miraflores
4012,Jason Powers,Male,41,Regular,2023-06-12,180,3.6,True,Lima,Surco
4013,Jason Dougherty,Female,26,Business,2022-08-12,438,4.5,True,Lima,San Isidro
4014,Phillip Morgan,Male,50,Regular,2021-05-07,356,4.4,True,Lima,San Miguel
4015,Mary Baker,Female,21,Premium,2024-12-25,410,4.58,True,Lima,Miraflores
4016,Keith Martin MD,Female,37,Regular,2025-09-14,220,4.01,True,Lima,San Miguel
4017,Dr. Joseph Liu DDS,Female,65,Regular,2023-03-25,240,4.06,True,Lima,Barranco
4018,Christopher Mcbride,Male,26,Premium,2022-05-15,118,4.81,True,Lima,La Molina
4019,Misty Hicks,Female,36,Regular,2021-03-13,366,4.04,True,Lima,Ate
4020,Pamela Walker,Female,61,Regular,2022-06-17,378,4.26,True,Lima,Callao
4021,Morgan Hernandez,Female,46,Premium,2025-09-16,126,5.0,True,Lima,Los Olivos
4022,Lisa Malone,Female,59,Premium,2024-08-08,288,4.17,True,Lima,Barranco
4023,Lori Snow,Male,53,Regular,2023-02-02,16,3.37,False,Lima,Ate
4024,Lori Austin,Male,48,Regular,2023-06-02,87,4.69,True,Lima,San Miguel
4025,Michael Franklin,Male,22,Premium,2024-08-27,710,4.4,True,Lima,Callao
4026,Julie Cook,Male,34,Premium,2022-11-11,292,4.5,True,Lima,San Miguel
4027,Emily Tate,Male,42,Premium,2022-04-01,239,4.37,True,Lima,Callao
4028,Angel Colon,Female,64,Business,2020-12-29,550,4.65,True,Lima,Ate
4029,Carol Young,Female,57,Regular,2020-12-26,75,5.0,True,Lima,La Molina
4030,Mallory Diaz,Female,18,Regular,2024-10-11,118,4.7,True,Lima,Miraflores
4031,Brittany Rivas,Male,50,Premium,2023-04-04,756,4.86,True,Lima,San Isidro
4032,Keith Hines,Female,48,Premium,2024-04-01,445,4.18,True,Lima,Ate
4033,Kathryn Jones,Female,40,Regular,2022-09-04,35,3.72,False,Lima,Barranco
4034,Elijah Lewis,Female,34,Regular,2023-06-06,131,2.88,True,Lima,Surco
4035,Brian Bryant,Male,52,Regular,2021-04-15,273,3.9,True,Lima,San Miguel
4036,Allison Meyer,Male,46,Regular,2023-01-30,244,4.78,True,Lima,Ate
4037,Kristina Barajas,Female,33,Regular,2021-06-06,329,4.56,True,Lima,Callao
4038,David Davis,Female,50,Regular,2022-05-25,275,4.19,True,Lima,Ate
4039,Brent Sullivan,Female,57,Regular,2023-10-17,276,4.29,True,Lima,Callao
4040,Amy Manning,Male,62,Regular,2023-09-23,301,3.96,True,Lima,Callao
4041,Mary Ward,Female,55,Regular,2020-09-28,162,4.4,True,Lima,Barranco
4042,Tina Johnson,Female,46,Premium,2023-08-12,147,4.83,True,Lima,Barranco
4043,Sean Hall,Male,23,Regular,2020-07-01,120,3.49,True,Lima,Callao
4044,Keith Brooks,Female,29,Regular,2024-11-03,196,4.45,True,Lima,Surco
4045,Caroline Acosta PhD,Male,55,Regular,2023-12-23,105,4.77,True,Lima,Centro de Lima
4046,Rachel Ortiz,Male,54,Regular,2025-07-24,121,4.09,True,Lima,San Isidro
4047,Timothy Garcia,Female,19,Regular,2021-10-04,58,4.65,True,Lima,Los Olivos
4048,Christian Murray,Male,29,Business,2022-06-16,401,5.0,True,Lima,Ate
4049,Alexa Palmer,Male,28,Premium,2022-10-15,90,4.57,True,Lima,Barranco
4050,Jennifer Brown,Male,29,Regular,2022-11-01,60,4.5,True,Lima,La Molina
4051,Dr. Amanda Morales,Male,22,Regular,2022-04-06,2,3.93,False,Lima,Ate
4052,Mark Hunt,Female,25,Regular,2020-09-11,223,4.39,True,Lima,Miraflores
4053,Courtney Rush,Female,63,Business,2022-08-04,1120,4.79,True,Lima,Los Olivos
4054,Brent Murphy,Male,36,Regular,2023-04-29,281,4.4,True,Lima,La Molina
4055,Maxwell Wilson,Female,21,Regular,2020-10-09,48,3.79,False,Lima,La Molina
4056,Anthony Collier,Female,59,Premium,2022-04-22,336,4.66,True,Lima,La Molina
4057,Dennis Alvarado,Male,48,Regular,2022-02-12,44,5.0,False,Lima,Surco
4058,Emily Perez,Male,30,Regular,2025-06-03,385,4.52,True,Lima,San Miguel
4059,Richard Anderson,Female,61,Regular,2023-01-23,302,4.78,True,Lima,San Isidro
4060,Misty Johnson,Male,47,Regular,2025-11-20,102,4.18,True,Lima,Los Olivos
4061,Amanda Trevino,Female,35,Business,2026-04-13,87,4.85,True,Lima,San Miguel
4062,Leah Christian,Female,46,Business,2020-09-22,1284,4.76,True,Lima,San Isidro
4063,Katherine Burke,Male,45,Regular,2025-04-02,353,3.82,True,Lima,Los Olivos
4064,Sara Rodriguez,Female,45,Business,2022-12-27,1448,4.76,True,Lima,Surco
4065,Victoria Harper,Female,41,Regular,2023-01-11,7,3.8,False,Lima,Surco
4066,Dawn Mccarthy,Male,63,Premium,2023-08-22,765,4.41,True,Lima,La Molina
4067,Kimberly Diaz,Female,52,Business,2022-08-12,83,4.74,True,Lima,San Miguel
4068,Jo Robinson,Female,57,Regular,2021-09-17,315,4.45,True,Lima,Centro de Lima
4069,Jordan Landry,Male,41,Regular,2023-12-23,315,3.71,True,Lima,Ate
4070,Carol Guerrero,Female,53,Premium,2023-08-06,480,4.92,True,Lima,La Molina
4071,Breanna Torres,Female,52,Regular,2026-03-31,73,4.59,True,Lima,Callao
4072,Keith Anderson,Male,42,Regular,2022-06-21,208,3.95,True,Lima,Callao
4073,Sandra Morales,Male,52,Regular,2021-07-25,8,3.53,False,Lima,Los Olivos
4074,Danielle Walker,Male,48,Regular,2022-12-10,267,4.23,True,Lima,Ate
4075,Madison Wright,Female,57,Business,2026-01-15,1432,4.61,True,Lima,San Isidro
4076,Karen Young,Female,29,Regular,2024-01-30,190,4.36,True,Lima,San Miguel
4077,Miranda Shaw,Female,42,Regular,2020-11-03,40,4.12,False,Lima,Miraflores
4078,Jack Foster,Male,19,Regular,2023-05-15,122,3.3,True,Lima,San Isidro
4079,Brandi Johnson,Female,47,Regular,2023-05-05,360,4.11,True,Lima,Ate
4080,David Pacheco,Female,18,Regular,2022-06-27,96,4.15,True,Lima,Surco
4081,Christina Hernandez,Male,54,Business,2022-11-11,1213,4.83,True,Lima,San Miguel
4082,Misty Diaz,Female,41,Business,2021-07-21,229,4.56,True,Lima,San Miguel
4083,Stephanie Ryan,Female,49,Regular,2021-10-18,61,5.0,True,Lima,Centro de Lima
4084,John Spencer,Male,49,Regular,2021-06-04,47,3.34,False,Lima,Surco
4085,Steven Donovan V,Male,24,Regular,2025-03-26,95,4.96,True,Lima,Ate
4086,Julia Carroll,Male,35,Regular,2020-07-15,331,4.19,True,Lima,San Isidro
4087,Tiffany Harrison,Female,26,Regular,2021-09-01,304,4.73,True,Lima,Los Olivos
4088,Shane Brown,Male,56,Regular,2021-11-27,84,4.34,True,Lima,Centro de Lima
4089,Samuel Carter,Male,46,Regular,2024-05-17,301,4.87,True,Lima,Miraflores
4090,Marc Krueger,Female,35,Premium,2026-01-14,310,4.48,True,Lima,Barranco
4091,Amanda Coleman,Female,61,Regular,2025-03-23,284,3.75,True,Lima,Surco
4092,Cindy Richardson,Female,45,Regular,2021-10-03,24,5.0,False,Lima,Ate
4093,Kayla Cordova DDS,Male,26,Regular,2023-03-31,296,4.24,True,Lima,San Miguel
4094,William Williams,Male,64,Regular,2021-12-27,1,4.41,False,Lima,Miraflores
4095,Edward Stephens,Male,63,Regular,2024-10-16,205,4.92,True,Lima,San Miguel
4096,Erica Reyes,Female,28,Regular,2021-06-24,28,3.78,False,Lima,La Molina
4097,Amy Woods,Female,29,Premium,2024-06-13,325,4.78,True,Lima,Ate
4098,Alison Nelson,Female,64,Regular,2023-02-09,287,4.01,True,Lima,Surco
4099,Deanna Brewer,Female,51,Regular,2022-07-16,46,4.23,False,Lima,Ate
4100,Sandra Jones,Female,63,Regular,2026-04-16,353,4.34,True,Lima,Centro de Lima
4101,Anthony Taylor,Female,22,Regular,2021-10-25,70,3.55,True,Lima,Los Olivos
4102,Wendy Sheppard,Female,18,Business,2025-08-02,1190,4.54,True,Lima,Centro de Lima
4103,Pamela Arias,Male,23,Regular,2023-08-12,180,4.98,True,Lima,San Isidro
4104,Sean Andrade,Male,47,Regular,2024-06-28,1,4.74,False,Lima,San Isidro
4105,Wesley Williamson,Male,38,Business,2025-07-08,1425,4.69,True,Lima,Barranco
4106,Desiree Campbell,Male,65,Regular,2021-08-02,383,4.42,True,Lima,San Miguel
4107,Joseph Torres,Male,54,Regular,2024-11-08,226,4.15,True,Lima,Barranco
4108,Joshua Griffin,Female,22,Regular,2022-10-09,17,4.98,False,Lima,Los Olivos
4109,Amy Manning,Male,18,Regular,2025-09-11,349,4.2,True,Lima,Centro de Lima
4110,Susan Garcia,Male,50,Regular,2023-04-03,359,4.42,True,Lima,Callao
4111,Walter White,Female,62,Premium,2023-01-13,615,4.94,True,Lima,Surco
4112,Tina Johnson,Male,54,Regular,2025-01-15,331,3.91,True,Lima,Ate
4113,Patrick Woods,Male,44,Regular,2022-09-02,304,5.0,True,Lima,San Miguel
4114,Marvin Frank,Female,48,Regular,2023-11-24,132,3.53,True,Lima,San Isidro
4115,Kyle Wright,Male,57,Regular,2024-12-17,376,5.0,True,Lima,Ate
4116,Katherine Richards,Male,37,Business,2022-11-30,1051,4.63,True,Lima,Ate
4117,Rachel Estrada,Male,20,Regular,2024-12-08,395,4.18,True,Lima,Surco
4118,Andrea Lawrence,Female,53,Regular,2024-11-02,79,3.35,True,Lima,Callao
4119,Manuel Thomas,Male,22,Regular,2020-12-20,351,4.07,True,Lima,Centro de Lima
4120,Paige Morgan,Female,46,Premium,2025-02-18,258,4.29,True,Lima,Surco
4121,Alicia Barton,Female,27,Regular,2023-02-20,124,4.0,True,Lima,Los Olivos
4122,Randy Smith,Female,52,Regular,2022-03-29,208,4.23,True,Lima,Los Olivos
4123,Justin Gentry,Female,30,Regular,2023-07-13,220,4.78,True,Lima,Callao
4124,James Holt,Female,37,Regular,2022-07-18,368,4.4,True,Lima,Ate
4125,Margaret Jones,Female,29,Regular,2024-08-09,281,4.45,True,Lima,San Miguel
4126,Shirley Thomas,Female,43,Premium,2023-10-18,431,4.27,True,Lima,Barranco
4127,Antonio Gray,Female,21,Regular,2025-05-06,170,3.86,True,Lima,Centro de Lima
4128,Jessica Brooks,Male,43,Premium,2025-07-02,323,5.0,True,Lima,San Miguel
4129,Christopher Ward,Female,23,Regular,2023-03-26,172,3.93,True,Lima,San Miguel
4130,Joseph Bennett,Male,54,Business,2025-02-09,406,5.0,True,Lima,Barranco
4131,Natasha Whitney,Male,52,Premium,2023-09-19,49,4.53,False,Lima,San Miguel
4132,Ryan Armstrong,Male,20,Business,2020-07-12,744,4.7,True,Lima,Centro de Lima
4133,Elijah Riggs Jr.,Male,60,Regular,2025-06-29,159,4.84,True,Lima,Callao
4134,Daniel Robbins,Male,23,Regular,2021-12-13,120,4.94,True,Lima,San Isidro
4135,James King,Female,24,Regular,2021-07-14,260,4.24,True,Lima,Callao
4136,Beverly Galloway,Male,39,Business,2021-12-21,119,4.62,True,Lima,Surco
4137,Patrick Walker,Female,21,Premium,2023-01-03,495,4.58,True,Lima,Barranco
4138,Arthur Murillo,Female,63,Regular,2021-11-30,13,4.47,False,Lima,Callao
4139,Theresa Harris,Female,35,Regular,2025-09-05,120,4.75,True,Lima,San Isidro
4140,Ashley Johnson DDS,Male,60,Regular,2020-09-29,1,4.3,False,Lima,Barranco
4141,Michael Ferguson,Female,21,Regular,2023-02-06,161,4.61,True,Lima,Miraflores
4142,Eric Krueger,Male,23,Regular,2021-07-15,214,5.0,True,Lima,San Miguel
4143,Donna Stanley,Male,40,Regular,2022-10-13,110,4.49,True,Lima,Callao
4144,Mark Coffey,Female,20,Regular,2021-04-14,325,4.46,True,Lima,Centro de Lima
4145,Tammy Thompson,Male,46,Regular,2023-09-10,253,3.54,True,Lima,La Molina
4146,Hannah Michael,Male,40,Premium,2022-10-28,514,3.81,True,Lima,Callao
4147,Christina Stein,Male,32,Regular,2022-11-17,330,4.49,True,Lima,San Isidro
4148,Debra Mathews,Female,61,Regular,2024-12-12,202,4.25,True,Lima,Callao
4149,Leslie Booth,Male,31,Regular,2024-05-12,156,4.04,True,Lima,Callao
4150,Mark Willis,Female,26,Regular,2025-04-12,143,4.42,True,Lima,Miraflores
4151,Natasha Henderson,Male,50,Premium,2024-07-10,478,4.58,True,Lima,Callao
4152,Melissa Johnson,Female,22,Regular,2023-03-31,390,4.86,True,Lima,San Isidro
4153,Peter Gamble,Male,32,Regular,2022-08-21,321,4.34,True,Lima,San Miguel
4154,William Armstrong,Male,52,Premium,2025-08-18,671,4.38,True,Lima,San Miguel
4155,Anthony Rich,Male,41,Regular,2024-07-29,385,4.8,True,Lima,Callao
4156,Jeffrey Edwards,Female,42,Regular,2024-04-11,24,4.19,False,Lima,San Isidro
4157,Lori Jackson,Female,54,Regular,2024-12-27,209,4.56,True,Lima,Callao
4158,Nathaniel Mason,Female,54,Regular,2021-09-15,10,4.06,False,Lima,Los Olivos
4159,Ronald Hoffman,Male,22,Business,2022-04-01,1201,4.57,True,Lima,Ate
4160,Miranda Flynn,Female,34,Regular,2021-04-27,225,4.34,True,Lima,Miraflores
4161,Jonathan Pineda,Female,50,Premium,2025-09-06,287,4.6,True,Lima,Surco
4162,Sharon Fleming,Male,60,Regular,2023-05-06,65,4.54,True,Lima,La Molina
4163,Christopher Woods,Female,55,Regular,2021-10-16,148,4.17,True,Lima,San Miguel
4164,Jeffrey Frazier,Male,43,Premium,2024-02-19,61,4.05,True,Lima,Centro de Lima
4165,Jason Yates,Male,39,Regular,2024-08-24,389,4.08,True,Lima,San Miguel
