driver_id,driver_name,gender,age,experience_years,driver_score,city,primary_zone,vehicle_type,completed_rides,driver_status,join_date
2880,Erika Cunningham,Male,47,14,4.43,Lima,Centro de Lima,SUV,771,Active,2024-03-11
2881,Laura Velazquez,Male,55,2,3.6,Lima,Miraflores,Motorbike,1796,Active,2026-05-07
2882,Casey Harvey,Female,30,6,3.65,Lima,La Molina,SUV,4649,Active,2024-05-09
2883,James Wheeler,Female,39,4,4.26,Lima,Surco,SUV,2998,Active,2021-07-20
2884,Jonathan Kim,Male,30,7,4.68,Lima,Los Olivos,Motorbike,4391,Inactive,2022-05-07
2885,David Lowe,Female,48,1,3.4,Lima,La Molina,SUV,3566,Inactive,2022-12-20
2886,Dakota Walker,Male,37,15,4.3,Lima,Ate,Motorbike,2504,Inactive,2024-01-05
2887,Paige Lane,Female,41,13,4.29,Lima,Surco,Hatchback,1916,Active,2023-05-05
2888,Nichole Simmons,Female,55,1,5.0,Lima,Miraflores,Hatchback,2760,Active,2023-04-16
2889,Julie Holt,Female,38,12,4.35,Lima,San Miguel,Hatchback,460,Active,2022-04-25
2890,Nancy Thomas,Female,43,2,4.65,Lima,Barranco,SUV,3033,Active,2025-10-23
2891,Amber Gordon,Female,21,10,4.56,Lima,San Miguel,Sedan,328,Active,2021-06-06
2892,Pamela Brown,Male,61,12,3.65,Lima,Callao,Sedan,2585,Active,2023-03-19
2893,Casey Smith,Female,27,2,4.81,Lima,Ate,Hatchback,870,Active,2023-02-24
2894,Gabrielle Booker,Female,64,1,4.59,Lima,Surco,Hatchback,1215,Active,2023-08-25
2895,Nicole Rodriguez,Male,24,11,4.7,Lima,Miraflores,Hatchback,1501,Active,2024-03-19
2896,Juan Thomas,Female,44,15,5.0,Lima,Surco,Sedan,1965,Active,2021-07-09
2897,Johnny Henderson,Male,21,15,3.67,Lima,Barranco,Hatchback,727,Active,2022-02-09
2898,Christopher Roberts,Male,57,6,5.0,Lima,Barranco,Hatchback,537,Active,2026-03-21
2899,Amy Daniels,Male,65,15,4.39,Lima,San Miguel,Sedan,465,Active,2024-12-09
2900,Maureen Guerrero,Female,32,15,4.61,Lima,Centro de Lima,Motorbike,2892,Active,2023-05-30
2901,Paula Larsen,Male,39,1,4.48,Lima,Centro de Lima,SUV,4083,Active,2026-03-13
2902,Dr. Martin Martinez,Male,50,10,4.33,Lima,San Miguel,Motorbike,4561,Active,2024-10-27
2903,Cory Green,Male,35,11,4.27,Lima,Miraflores,Hatchback,588,Active,2024-01-26
2904,Stephanie Terry,Female,64,10,4.63,Lima,Miraflores,SUV,1821,Active,2024-02-23
2905,Amanda Gentry,Female,58,2,3.89,Lima,San Miguel,SUV,74,Inactive,2024-11-10
2906,Jonathan Taylor,Female,34,7,4.8,Lima,San Isidro,Sedan,423,Active,2023-05-11
2907,Thomas Richards,Male,61,10,4.33,Lima,San Miguel,SUV,818,Inactive,2021-07-29
2908,Matthew Boone,Female,43,6,4.05,Lima,Callao,Motorbike,2045,Active,2024-08-12
2909,Jacob Maddox,Male,44,7,4.32,Lima,Miraflores,Hatchback,628,Inactive,2026-02-03
2910,Heidi Huang,Male,57,10,5.0,Lima,Los Olivos,Hatchback,156,Inactive,2023-04-23
2911,Linda Hensley,Female,56,1,4.29,Lima,Centro de Lima,Hatchback,653,Active,2023-03-14
2912,David Drake,Female,65,15,4.64,Lima,Ate,Motorbike,2029,Active,2023-03-10
2913,Nicholas Mccoy,Male,29,12,4.21,Lima,Callao,Motorbike,1834,Active,2023-12-11
2914,Megan Murray,Male,65,6,4.8,Lima,Miraflores,Hatchback,1893,Active,2024-10-10
2915,Angela Turner,Female,45,13,4.77,Lima,San Miguel,Sedan,1337,Active,2024-09-17
2916,Matthew Gallagher,Male,61,6,5.0,Lima,Centro de Lima,SUV,140,Inactive,2025-07-18
2917,Misty Taylor,Female,41,5,4.43,Lima,Barranco,Motorbike,1115,Active,2022-11-30
2918,Jennifer Moore,Male,55,5,4.77,Lima,Barranco,SUV,1555,Active,2022-07-24
2919,Jason Bradley,Male,35,5,4.54,Lima,San Isidro,Sedan,2761,Active,2025-02-24
2920,Lisa Ward MD,Female,23,10,5.0,Lima,Miraflores,Motorbike,376,Active,2026-01-02
2921,Amanda Anderson,Female,61,13,4.21,Lima,Ate,Motorbike,4481,Active,2026-03-03
2922,Brian Villegas,Male,30,15,4.8,Lima,Los Olivos,Hatchback,1005,Active,2024-02-24
2923,Mark Bell,Female,29,10,4.42,Lima,San Miguel,Hatchback,103,Active,2021-07-24
2924,Sandra Thomas,Female,57,9,4.47,Lima,San Miguel,SUV,4498,Active,2022-09-18
2925,Jennifer Martinez,Female,58,12,4.54,Lima,Surco,SUV,4912,Active,2023-01-20
2926,Mariah Harvey,Female,35,14,4.6,Lima,Barranco,Sedan,2018,Active,2021-10-09
2927,Wayne Jones,Female,30,8,4.45,Lima,Ate,SUV,3081,Active,2024-06-18
2928,Joshua Hampton,Male,50,8,4.59,Lima,Miraflores,Hatchback,252,Active,2022-11-17
2929,Brenda Perez,Male,43,14,5.0,Lima,Ate,Sedan,1377,Active,2024-06-14
2930,Melanie Ramirez,Male,48,12,4.89,Lima,Callao,SUV,1428,Active,2025-11-08
2931,Lindsay Cole,Female,54,13,4.85,Lima,Miraflores,Motorbike,1069,Active,2025-01-29
2932,Tracy Bishop,Female,48,2,4.32,Lima,La Molina,Motorbike,968,Active,2024-11-06
2933,Martha Terry,Female,56,2,4.14,Lima,Callao,Hatchback,4871,Active,2023-04-10
2934,Robert Wong,Female,51,3,4.88,Lima,Ate,Sedan,821,Active,2022-09-16
2935,Tiffany Padilla,Female,42,15,4.85,Lima,Ate,SUV,1986,Active,2025-11-02
2936,Lisa Wolf,Female,45,10,5.0,Lima,Barranco,Motorbike,1316,Active,2023-10-03
2937,Warren Barber,Male,40,14,4.26,Lima,Ate,SUV,487,Active,2021-12-23
2938,Brendan Johnson,Male,51,3,4.41,Lima,Barranco,SUV,59,Active,2024-04-19
2939,Douglas Dunn,Male,55,3,3.84,Lima,Barranco,Sedan,1923,Active,2025-04-10
2940,Marcus Carter,Female,38,5,4.34,Lima,La Molina,SUV,4041,Inactive,2021-06-28
2941,Frank Rogers,Male,54,12,4.9,Lima,Los Olivos,Motorbike,948,Active,2022-12-06
2942,Dr. Richard Camacho,Male,33,12,4.31,Lima,Miraflores,SUV,133,Active,2025-09-07
2943,Jacob Davis,Male,34,1,4.76,Lima,La Molina,SUV,2319,Active,2025-07-26
2944,Michael Murphy,Male,49,8,4.42,Lima,San Isidro,SUV,2992,Active,2025-02-04
2945,Abigail Wells,Male,33,1,4.63,Lima,Los Olivos,Motorbike,1120,Active,2023-09-22
2946,Matthew Smith,Male,47,5,4.04,Lima,Miraflores,Sedan,3292,Active,2021-06-06
2947,Kelly Cardenas,Female,59,4,4.53,Lima,Centro de Lima,Motorbike,3654,Active,2025-03-03
2948,Crystal Lewis,Male,58,2,3.3,Lima,Barranco,Sedan,4451,Active,2026-05-13
2949,Paul Harris,Male,62,3,4.43,Lima,Los Olivos,Sedan,4950,Active,2022-11-18
2950,Jessica Lawrence,Male,45,14,3.85,Lima,Callao,SUV,384,Active,2025-07-26
2951,Jacqueline Morris,Female,22,5,4.98,Lima,San Isidro,Hatchback,2081,Active,2026-03-04
2952,Megan Williams,Male,30,10,4.81,Lima,San Isidro,Hatchback,714,Active,2021-07-03
2953,Jason Wolf,Female,53,1,4.69,Lima,Ate,Motorbike,3055,Inactive,2025-05-21
2954,Joel Henderson,Female,47,14,5.0,Lima,Miraflores,Hatchback,3271,Active,2025-09-04
2955,Ryan Garcia,Male,46,15,4.12,Lima,Callao,Hatchback,1303,Active,2022-11-17
2956,Sarah Tucker,Female,24,5,5.0,Lima,Surco,Motorbike,4811,Active,2021-11-04
2957,Jessica Franco,Male,49,7,4.87,Lima,Surco,SUV,3257,Active,2025-06-03
2958,Anthony Gentry,Male,57,7,4.41,Lima,Surco,Hatchback,2866,Active,2024-08-30
2959,Donald Fields,Female,33,3,4.95,Lima,Barranco,Hatchback,1433,Active,2024-02-10
2960,Andrea Norris,Male,28,2,4.06,Lima,Surco,SUV,2470,Active,2021-07-28
2961,Nancy Reynolds,Female,63,3,4.17,Lima,Surco,SUV,2864,Active,2024-07-14
2962,Jonathan Vaughn,Male,53,14,4.26,Lima,Ate,Hatchback,4254,Inactive,2023-01-06
2963,Julia Rosario,Female,59,11,4.29,Lima,Barranco,SUV,853,Active,2023-01-11
2964,Susan Fletcher,Female,26,11,4.08,Lima,Surco,SUV,4971,Active,2026-01-31
2965,Amanda Rosario,Male,42,13,4.99,Lima,Surco,Hatchback,2011,Inactive,2024-09-28
2966,Kenneth Johnson,Male,32,15,4.4,Lima,San Miguel,SUV,3045,Active,2021-08-30
2967,Christopher Brown,Male,37,4,4.64,Lima,San Isidro,Sedan,334,Active,2026-03-11
2968,Emily Richmond,Female,44,14,4.27,Lima,Los Olivos,Sedan,4383,Active,2026-04-21
2969,Mary Brooks,Female,38,6,3.77,Lima,Callao,Motorbike,3874,Active,2023-09-15
2970,Jerry Osborne,Female,50,7,4.61,Lima,San Miguel,SUV,4857,Active,2024-02-18
2971,Amy Mclean,Female,36,7,3.74,Lima,Surco,Hatchback,3086,Active,2024-12-13
2972,Raymond Blackwell,Female,59,13,4.47,Lima,San Isidro,Hatchback,4168,Active,2022-06-26
2973,Helen Elliott,Male,38,3,3.95,Lima,San Miguel,Motorbike,697,Active,2024-12-03
2974,David Stephens,Female,55,12,5.0,Lima,Callao,Motorbike,114,Active,2023-01-24
2975,Mr. Brian Smith MD,Male,42,3,4.86,Lima,San Miguel,Motorbike,3319,Active,2021-12-06
2976,Brittany Tran,Male,46,5,4.54,Lima,San Isidro,SUV,3709,Active,2022-01-21
2977,Richard Holland,Female,38,3,5.0,Lima,Callao,Sedan,2012,Active,2025-03-31
2978,Christopher Smith,Male,45,2,4.16,Lima,Surco,SUV,2392,Active,2023-10-24
2979,Nicholas Lewis,Female,31,7,4.72,Lima,San Miguel,Motorbike,1003,Active,2022-05-09
2980,Jennifer Mcdowell,Female,24,8,4.58,Lima,La Molina,Hatchback,4691,Active,2022-12-06
2981,Raymond Arias,Male,64,15,4.61,Lima,Ate,Sedan,198,Active,2024-11-17
2982,Randy Shelton,Male,54,14,5.0,Lima,Barranco,Sedan,2968,Active,2025-05-17
2983,Stephanie Davis,Female,56,8,4.79,Lima,San Miguel,SUV,806,Active,2024-10-31
2984,Greg Patterson,Female,63,5,4.62,Lima,Ate,Hatchback,1493,Active,2025-11-14
2985,Grant Allison,Male,64,11,3.84,Lima,San Isidro,Hatchback,4130,Active,2022-05-10
2986,Anthony Anderson,Female,31,14,4.12,Lima,San Miguel,SUV,257,Active,2022-06-09
2987,Wendy Stanley,Male,49,8,4.45,Lima,Callao,Hatchback,3760,Active,2022-12-03
2988,Justin George,Male,41,7,4.54,Lima,Centro de Lima,Sedan,1592,Active,2024-08-29
2989,Eric Young,Female,24,11,4.05,Lima,Barranco,Hatchback,432,Inactive,2025-07-23
2990,Dana Pierce,Female,25,1,5.0,Lima,Ate,Sedan,3060,Active,2022-08-06
2991,Sara Brown,Male,30,8,5.0,Lima,San Isidro,Motorbike,1509,Active,2022-01-04
2992,Vincent Moon,Male,50,11,4.74,Lima,Los Olivos,Sedan,1646,Active,2023-06-10
2993,Douglas Peterson,Male,35,10,4.53,Lima,Los Olivos,Sedan,1061,Active,2022-07-23
2994,Peter Green,Male,31,15,4.42,Lima,San Isidro,SUV,337,Active,2023-08-31
2995,Lynn Campos,Female,43,6,4.12,Lima,Barranco,Sedan,1312,Active,2023-11-14
2996,Meagan Zamora,Male,32,10,4.53,Lima,San Miguel,SUV,4020,Active,2021-12-17
2997,Christopher Palmer,Male,60,6,4.6,Lima,Barranco,SUV,1796,Active,2025-09-16
2998,Heather Good,Male,65,13,4.0,Lima,Callao,SUV,3676,Active,2023-01-12
2999,Samuel Hughes,Male,59,10,4.63,Lima,Surco,Motorbike,1477,Active,2021-12-03
3000,Allison Lewis,Female,65,12,4.44,Lima,La Molina,SUV,1869,Active,2023-06-03
3001,Alexander Mcgrath,Female,48,2,3.74,Lima,Miraflores,Hatchback,4205,Active,2024-05-16
3002,Crystal Walker,Male,24,9,4.16,Lima,Ate,SUV,3811,Active,2024-05-19
3003,Christopher Black,Male,52,13,4.33,Lima,La Molina,Hatchback,1039,Active,2023-04-20
3004,Ashley Davis,Male,21,8,5.0,Lima,Los Olivos,Sedan,1071,Active,2024-03-20
3005,Keith Johnson,Male,56,4,4.72,Lima,San Isidro,Hatchback,4623,Active,2023-11-22
3006,Jamie Perez,Female,61,7,3.97,Lima,Los Olivos,Hatchback,2197,Active,2023-04-11
3007,Shannon Brown,Male,49,13,4.69,Lima,Barranco,SUV,2201,Inactive,2024-05-26
3008,Sheila Johnson,Male,34,12,3.88,Lima,Barranco,Sedan,1301,Active,2022-03-30
3009,Kathy Erickson,Male,59,5,4.93,Lima,San Miguel,SUV,2128,Active,2023-03-07
3010,Stephanie Bond,Male,63,11,4.31,Lima,San Miguel,Hatchback,1558,Active,2021-05-22
3011,Victor Gonzalez,Male,32,14,4.46,Lima,San Miguel,Sedan,2815,Active,2025-07-29
3012,Natalie Cameron,Male,36,14,5.0,Lima,San Isidro,Sedan,3972,Active,2026-03-17
3013,John Johnson,Female,38,7,3.99,Lima,San Isidro,SUV,4078,Active,2024-05-20
3014,Steven Bradford,Female,63,6,3.94,Lima,San Isidro,Motorbike,1926,Active,2021-11-25
3015,Vanessa Cooper,Female,63,2,4.27,Lima,Barranco,Hatchback,1850,Active,2021-05-26
3016,Gary Morris,Female,53,13,4.92,Lima,La Molina,Hatchback,2399,Active,2022-11-15
3017,Isabella Ramirez,Female,45,2,3.89,Lima,Centro de Lima,Sedan,2620,Active,2022-07-17
3018,Katherine Carrillo,Male,37,10,3.37,Lima,San Isidro,Motorbike,645,Active,2023-03-04
3019,Patrick Wilson,Female,38,2,4.32,Lima,San Miguel,Hatchback,684,Active,2024-03-17
3020,Jacob Moody,Female,57,15,4.72,Lima,Callao,SUV,798,Active,2025-11-28
3021,William Riley,Female,49,9,4.98,Lima,Barranco,Sedan,4118,Active,2023-12-15
3022,Richard Smith,Male,21,13,4.31,Lima,Surco,SUV,1173,Active,2021-12-10
3023,Gregory Ware,Male,31,11,4.34,Lima,Callao,Hatchback,172,Active,2024-01-19
3024,Martin Cortez,Female,63,2,4.96,Lima,San Isidro,SUV,1276,Active,2025-05-05
3025,Eddie Combs,Female,48,15,3.75,Lima,Ate,Hatchback,3355,Active,2025-03-30
3026,Tiffany James,Male,57,9,4.34,Lima,San Isidro,SUV,3937,Active,2022-06-18
3027,Dale Holland,Male,51,4,4.58,Lima,Barranco,Hatchback,704,Active,2023-05-18
3028,Terry Haley,Female,64,13,4.68,Lima,San Miguel,Hatchback,281,Active,2025-08-12
3029,Thomas Frye,Male,47,6,4.3,Lima,Callao,Motorbike,1993,Active,2021-10-02
3030,Christian Baker,Female,59,2,4.51,Lima,Surco,SUV,3181,Active,2022-03-04
3031,Kaitlin Moran,Female,53,11,3.5,Lima,Barranco,SUV,4786,Active,2023-05-22
3032,Anna Mosley,Male,23,3,4.24,Lima,San Miguel,Sedan,1041,Active,2024-01-22
3033,Caroline Turner,Female,52,13,4.68,Lima,Surco,Hatchback,3147,Active,2023-09-10
3034,Kim Myers,Male,39,8,4.11,Lima,Miraflores,SUV,106,Active,2021-07-24
3035,James Acosta,Female,56,8,4.52,Lima,Surco,Hatchback,3291,Active,2023-02-10
3036,William Roberts,Female,40,10,4.68,Lima,Surco,Sedan,3718,Active,2022-11-20
3037,Shawn Benjamin,Female,33,7,4.36,Lima,Miraflores,Motorbike,2897,Active,2021-08-15
3038,Joshua Waters,Male,23,1,4.57,Lima,San Miguel,Motorbike,3381,Active,2023-01-05
3039,Benjamin Gibbs,Female,51,4,4.11,Lima,Surco,Hatchback,358,Active,2024-09-23
3040,Rebecca Barnes,Male,50,8,4.42,Lima,Callao,Motorbike,697,Active,2022-11-03
3041,Wayne Green,Female,65,7,4.74,Lima,La Molina,Sedan,1874,Active,2023-01-14
3042,Laura Mccann,Male,58,8,4.56,Lima,San Miguel,Motorbike,115,Active,2025-03-02
3043,Jeffrey Ayala,Female,54,3,4.27,Lima,La Molina,Hatchback,3840,Active,2025-07-02
3044,Kristina Moore,Female,26,14,4.59,Lima,Ate,Motorbike,2622,Active,2021-09-19
3045,Michelle Bartlett,Female,43,15,4.79,Lima,Los Olivos,SUV,2357,Active,2022-08-29
3046,Austin James,Female,42,13,3.68,Lima,La Molina,Motorbike,2194,Active,2022-03-18
3047,Stephen Long,Male,25,13,4.96,Lima,Los Olivos,SUV,2551,Active,2022-01-06
3048,Rhonda Osborn,Female,36,14,4.37,Lima,Callao,Hatchback,2167,Active,2024-02-12
3049,Jeremy Torres,Female,57,15,4.67,Lima,Surco,Sedan,2258,Active,2025-08-27
3050,Gina Vance,Male,64,14,4.98,Lima,Barranco,SUV,4648,Active,2025-02-16
3051,Brandon Good,Male,42,9,3.95,Lima,Callao,Hatchback,3491,Active,2023-08-02
3052,Deborah Gomez,Female,34,10,4.22,Lima,San Isidro,SUV,4417,Active,2024-09-19
3053,Laura Miller,Female,21,15,4.38,Lima,Barranco,Sedan,4727,Active,2025-12-30
3054,Anthony Bradley,Male,28,14,4.19,Lima,Centro de Lima,Motorbike,3971,Active,2024-03-15
3055,Tammy Riley,Female,54,6,5.0,Lima,Los Olivos,Motorbike,1628,Active,2025-11-29
3056,Alexandra Bridges,Male,58,3,4.16,Lima,La Molina,Sedan,1079,Active,2024-03-04
3057,Dr. Ricky Nichols,Female,38,10,4.28,Lima,Los Olivos,Sedan,3595,Active,2025-07-06
3058,Donald Thompson,Male,60,4,4.58,Lima,Miraflores,SUV,4691,Active,2023-08-27
3059,Shannon King,Male,43,2,4.02,Lima,La Molina,Hatchback,1167,Active,2023-09-16
3060,Ann Mitchell,Female,46,14,4.34,Lima,La Molina,Motorbike,2968,Active,2025-04-05
3061,Brooke Smith,Male,61,11,4.63,Lima,Ate,Hatchback,3911,Inactive,2025-10-09
3062,David Gonzalez,Male,26,15,4.37,Lima,San Isidro,Motorbike,4749,Active,2024-05-14
3063,Kristin Erickson,Female,56,5,4.46,Lima,San Miguel,Hatchback,1599,Active,2024-10-02
3064,Alexis Padilla,Female,26,2,4.29,Lima,Miraflores,SUV,1875,Active,2025-10-20
3065,Kara Rodriguez,Male,32,4,3.89,Lima,Barranco,Sedan,3387,Active,2023-08-17
3066,Michael House,Female,33,5,4.63,Lima,Barranco,Motorbike,3797,Active,2021-09-05
3067,Aimee Sherman,Female,62,2,5.0,Lima,La Molina,Hatchback,203,Active,2022-04-13
3068,Sharon Morales,Male,47,9,4.51,Lima,Miraflores,Motorbike,3296,Active,2024-12-21
3069,Randall Gonzales,Female,30,10,4.59,Lima,Callao,Sedan,2348,Active,2025-03-28
3070,Kelly Villarreal,Female,62,2,4.78,Lima,Surco,Sedan,4041,Active,2022-10-04
3071,Lucas Stewart,Male,33,1,3.99,Lima,San Miguel,Sedan,2524,Active,2023-05-08
3072,Christopher Garza,Male,55,13,5.0,Lima,Barranco,SUV,3053,Active,2025-08-29
3073,Brenda Hicks,Female,60,5,4.58,Lima,San Miguel,SUV,3508,Active,2023-12-13
3074,Debbie Black,Male,42,12,5.0,Lima,La Molina,SUV,1356,Active,2023-10-23
3075,Elizabeth Burgess,Male,30,10,4.21,Lima,Barranco,Sedan,1965,Active,2022-01-11
3076,Meghan Ramirez,Male,46,10,5.0,Lima,La Molina,Sedan,933,Active,2022-10-01
3077,Andrew Randall,Female,35,4,4.81,Lima,Centro de Lima,Hatchback,2127,Active,2021-11-13
3078,Erica Watson,Female,65,2,4.72,Lima,San Miguel,Sedan,3554,Active,2023-10-09
3079,Autumn Odom,Female,48,3,4.59,Lima,San Miguel,SUV,3968,Active,2022-01-20
3080,Michelle Jackson,Female,24,3,4.4,Lima,La Molina,Sedan,2327,Active,2024-06-26
3081,Heather Perkins,Female,32,15,4.98,Lima,Centro de Lima,SUV,1940,Active,2025-02-19
3082,Alexandria Peterson,Male,34,5,4.56,Lima,Barranco,Motorbike,1129,Active,2025-07-24
3083,Amy Owens,Male,58,13,3.71,Lima,Centro de Lima,SUV,184,Inactive,2025-09-07
3084,Christine Nguyen,Female,63,13,4.05,Lima,Miraflores,Motorbike,1134,Active,2023-10-12
3085,Mary Skinner,Female,47,15,4.43,Lima,San Isidro,Hatchback,2171,Active,2022-10-24
3086,Steven Rivera,Female,65,8,4.62,Lima,Los Olivos,Sedan,2680,Active,2025-11-26
3087,Jamie Welch,Female,59,15,4.48,Lima,Miraflores,Hatchback,1548,Active,2022-06-02
3088,Leonard Hensley,Female,55,4,4.99,Lima,Barranco,Hatchback,4447,Active,2026-03-05
3089,David Potter,Male,42,9,3.72,Lima,Barranco,Motorbike,575,Active,2025-10-18
3090,Richard Hooper,Female,58,13,4.56,Lima,Los Olivos,Motorbike,2861,Active,2024-02-22
3091,Samantha Mills,Male,53,12,3.77,Lima,Centro de Lima,SUV,1257,Active,2023-10-21
3092,John Rodriguez,Male,49,10,4.8,Lima,San Isidro,SUV,675,Active,2024-03-28
3093,George Park Jr.,Female,24,2,4.46,Lima,Ate,Sedan,4399,Active,2025-07-12
3094,Beth Reid,Female,43,12,4.67,Lima,Callao,Sedan,4578,Active,2024-09-30
3095,Shawn Zuniga,Female,25,8,4.15,Lima,Surco,Sedan,455,Active,2024-06-25
3096,Edward Rubio,Female,35,10,5.0,Lima,San Isidro,Motorbike,1287,Active,2022-12-03
3097,William Gomez,Male,32,10,4.92,Lima,Centro de Lima,Sedan,2657,Active,2021-06-12
3098,Diana Mata,Female,30,15,4.73,Lima,Surco,SUV,4082,Active,2024-07-03
3099,Stacy Davis,Male,50,3,4.45,Lima,San Miguel,Motorbike,1389,Active,2026-05-09
3100,Jason Dunn DDS,Female,28,7,4.73,Lima,San Miguel,Motorbike,1493,Active,2022-02-20
3101,John Nielsen,Male,62,7,4.22,Lima,Miraflores,SUV,1625,Active,2022-08-27
3102,Christopher Young,Female,39,5,4.84,Lima,Miraflores,Motorbike,2524,Active,2022-05-23
3103,Rebecca Mcclure,Female,54,8,5.0,Lima,Miraflores,Motorbike,4216,Active,2023-01-20
3104,Tamara Camacho,Female,31,1,4.93,Lima,Ate,Motorbike,3115,Active,2024-12-13
3105,Sheri Wilson,Female,41,4,4.21,Lima,Surco,SUV,3721,Active,2025-08-06
3106,Jacqueline Martin,Male,61,11,4.64,Lima,Callao,Motorbike,1763,Active,2026-01-27
3107,Elizabeth Hodge,Female,38,3,3.98,Lima,Centro de Lima,Motorbike,3755,Active,2022-10-07
3108,Katherine Carr,Male,31,15,4.73,Lima,Miraflores,Hatchback,2988,Active,2024-08-09
3109,Diane Perez,Male,46,6,4.68,Lima,Barranco,SUV,4496,Active,2025-05-29
3110,Robert Johnson,Male,44,10,3.75,Lima,Callao,Motorbike,1341,Active,2023-01-05
3111,Angela Acosta,Male,41,15,4.04,Lima,Miraflores,SUV,3412,Active,2026-04-10
3112,John Roberts,Female,41,13,4.39,Lima,La Molina,Hatchback,4814,Active,2022-05-10
3113,Ryan Stewart,Female,63,12,4.38,Lima,Barranco,Motorbike,1312,Active,2023-05-31
3114,Eric Dean III,Female,32,1,4.02,Lima,San Isidro,Motorbike,3584,Active,2024-11-18
3115,Christopher Hines,Female,60,9,4.66,Lima,San Isidro,SUV,271,Active,2023-09-10
3116,Kevin Gonzalez,Male,27,4,4.6,Lima,Miraflores,Motorbike,4459,Active,2021-06-13
3117,James Webb,Male,35,12,4.42,Lima,San Isidro,SUV,1336,Active,2022-07-03
3118,Rebecca Smith,Male,27,14,4.2,Lima,San Miguel,Motorbike,1466,Active,2025-07-30
3119,Angelica Webb,Male,28,12,4.92,Lima,Los Olivos,Hatchback,3101,Active,2026-03-21
3120,Jose Thomas,Male,46,5,5.0,Lima,Callao,Sedan,119,Active,2021-10-25
3121,Tracy Phillips,Male,37,9,4.31,Lima,Los Olivos,Motorbike,4451,Inactive,2023-11-12
3122,Courtney Patterson,Male,29,14,4.26,Lima,Los Olivos,SUV,57,Active,2022-02-11
3123,Lindsay Taylor,Female,53,15,4.7,Lima,Ate,Hatchback,4128,Active,2024-04-20
3124,Shawn Smith,Female,41,9,4.36,Lima,Los Olivos,Motorbike,2731,Inactive,2023-09-30
3125,Timothy Montgomery,Male,46,12,4.44,Lima,Callao,Hatchback,2596,Active,2025-11-19
3126,Martha Rogers,Male,34,5,4.8,Lima,Callao,SUV,1526,Active,2024-05-02
3127,Jessica Rodriguez,Male,48,13,3.74,Lima,San Isidro,SUV,1236,Active,2022-09-06
3128,David Snow,Male,40,12,5.0,Lima,Surco,SUV,573,Active,2024-08-22
3129,Shannon Rivas,Female,55,4,4.53,Lima,Centro de Lima,Sedan,973,Active,2023-01-12
3130,John Alvarez,Female,60,8,4.34,Lima,Callao,Motorbike,1306,Active,2025-01-14
3131,Andrew Landry,Male,54,2,4.46,Lima,San Isidro,Sedan,1367,Active,2022-07-20
3132,Jennifer Craig,Male,48,7,4.48,Lima,Barranco,Sedan,3407,Active,2022-03-29
3133,Thomas Guerra,Male,43,15,3.81,Lima,Ate,Motorbike,1661,Active,2025-10-07
3134,Lauren Barnett,Male,46,4,5.0,Lima,San Miguel,Sedan,839,Active,2024-02-01
3135,Wesley Delgado,Male,32,5,4.52,Lima,Ate,Sedan,2051,Inactive,2021-05-23
3136,Christopher Maldonado,Female,56,12,4.68,Lima,Callao,SUV,1375,Active,2025-04-08
3137,Bethany Christensen,Male,57,13,4.88,Lima,Centro de Lima,Hatchback,561,Active,2023-07-01
3138,Lance Walker,Female,48,3,4.09,Lima,La Molina,SUV,3796,Active,2023-12-24
3139,Martin Brown,Female,56,15,4.69,Lima,La Molina,SUV,1744,Active,2022-07-22
3140,Kaitlyn Martinez,Female,47,15,4.39,Lima,San Isidro,Hatchback,732,Active,2024-02-28
3141,Mrs. Mary Nicholson,Female,50,2,4.84,Lima,Ate,Motorbike,2080,Inactive,2021-05-25
3142,Samantha Allen,Male,27,1,3.65,Lima,Barranco,SUV,659,Active,2023-05-26
3143,Robert Dunn,Male,35,12,4.46,Lima,Ate,SUV,1298,Active,2025-04-20
3144,Justin Fletcher,Male,32,8,4.26,Lima,Ate,Hatchback,4965,Active,2023-12-29
3145,David Cordova,Female,65,1,4.67,Lima,Centro de Lima,Hatchback,3376,Active,2021-09-02
3146,Mark Martinez,Male,23,7,4.69,Lima,Miraflores,Sedan,3082,Active,2022-08-19
3147,Donna Singh,Male,38,4,4.22,Lima,Centro de Lima,Hatchback,664,Inactive,2023-07-05
3148,Mary Kemp,Male,28,8,4.22,Lima,San Miguel,Hatchback,4171,Active,2022-04-16
3149,Anthony Foster,Female,55,11,4.46,Lima,San Miguel,Hatchback,2073,Active,2022-09-27
3150,Matthew Thompson,Female,64,1,4.14,Lima,Los Olivos,Motorbike,1284,Active,2023-09-01
3151,Jason Ware,Male,46,9,4.84,Lima,Callao,Motorbike,3199,Active,2024-02-20
3152,Michael Tanner DVM,Female,27,3,4.35,Lima,La Molina,Motorbike,2701,Active,2025-08-13
3153,Nicole Medina,Female,58,10,3.34,Lima,San Miguel,SUV,1381,Active,2025-06-01
3154,Jordan Gray,Female,63,7,4.35,Lima,Surco,SUV,123,Active,2022-06-29
3155,Jason Sullivan,Female,59,1,4.08,Lima,Centro de Lima,SUV,3695,Active,2025-02-07
3156,Jonathan Brown,Female,47,7,3.85,Lima,San Isidro,Hatchback,4885,Active,2025-12-29
3157,Brent Lynch,Male,46,8,4.01,Lima,Ate,Hatchback,226,Active,2024-05-02
3158,Marilyn Taylor,Female,64,8,4.54,Lima,Callao,Motorbike,2138,Active,2023-09-10
